Date,Soybeans,Corn,Wheat (SRW),Wheat (HRW),Wheat (HRS),Soybean Meal,Soybean Oil,Coffee,Cotton,Cocoa,Sugar,Live Cattle,Feeder Cattle,Lean Hogs,Butter,Cheese,Milk,Orange Juice,Oats,Rough Rice,Crude Oil WTI,Brent Crude,Natural Gas,Heating Oil,Gasoline RBOB,Gold,Silver,Copper,Platinum,Palladium,Aluminium,Lumber,Ethanol
2006-05-22,582.5,254.5,426.25,517.5,,172.1999969482422,24.920000076293945,99.5999984741211,49.16999816894531,1515.0,16.389999389648438,77.32499694824219,103.375,67.5250015258789,116.5,,10.819999694824219,149.60000610351562,196.0,900.0,69.2300033569336,,6.276000022888184,1.9326000213623047,2.1721999645233154,657.0,12.354999542236328,3.640000104904175,1284.5999755859375,341.75,,314.0,3.1700000762939453
2006-05-23,586.75,253.0,419.75,512.0,,171.8000030517578,25.43000030517578,101.4000015258789,50.779998779296875,1501.0,16.6200008392334,77.625,103.32499694824219,66.05000305175781,116.5,,10.819999694824219,152.25,196.5,921.5,71.76000213623047,,6.257999897003174,1.998900055885315,2.25,673.0,13.100000381469727,4.075500011444092,1321.5,363.3500061035156,,316.8999938964844,3.2300000190734863
2006-05-24,582.5,249.5,411.75,501.5,,172.3000030517578,25.079999923706055,99.80000305175781,49.95000076293945,1479.0,16.209999084472656,77.94999694824219,103.3499984741211,66.44999694824219,117.0,,10.8100004196167,152.89999389648438,192.5,914.5,69.86000061035156,,5.964000225067139,1.9401999711990356,2.1566998958587646,637.0,12.449999809265137,3.8304998874664307,1285.0999755859375,354.75,,311.3999938964844,3.299999952316284
2006-05-25,584.25,253.25,409.5,498.75,,173.5,25.09000015258789,98.6500015258789,50.060001373291016,1472.0,16.239999771118164,78.42500305175781,103.4000015258789,65.94999694824219,117.0,,10.819999694824219,159.75,182.5,922.0,71.31999969482422,,5.974999904632568,1.9941999912261963,2.240000009536743,648.4000244140625,12.539999961853027,3.9014999866485596,1295.0,352.0,,311.5,3.3299999237060547
2006-05-26,582.5,254.0,415.5,506.0,,173.3000030517578,25.110000610351562,98.0999984741211,50.939998626708984,1461.0,15.880000114440918,79.4000015258789,108.75,66.7750015258789,117.0,,10.819999694824219,157.1999969482422,180.25,919.5,71.37000274658203,,5.925000190734863,1.9804999828338623,2.309999942779541,650.9000244140625,12.675000190734863,4.014999866485596,1298.0999755859375,355.1000061035156,,307.5,3.4200000762939453
2006-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.5,,,
2006-05-30,583.5,254.5,412.0,502.0,,171.89999389648438,25.399999618530273,98.75,51.650001525878906,1459.0,15.90999984741211,80.05000305175781,109.42500305175781,67.69999694824219,117.0,,10.819999694824219,155.10000610351562,180.25,927.5,72.02999877929688,,6.123000144958496,2.0039000511169434,2.334700107574463,653.9000244140625,13.012999534606934,3.746999979019165,1291.4000244140625,355.45001220703125,,304.6000061035156,3.509999990463257
2006-05-31,579.5,251.25,393.5,487.75,,172.39999389648438,25.15999984741211,98.94999694824219,50.939998626708984,1473.0,15.460000038146973,79.69999694824219,109.125,68.07499694824219,117.0,,10.819999694824219,150.75,182.0,912.0,71.29000091552734,,6.383999824523926,1.9605000019073486,2.2873001098632812,642.5,12.39799976348877,3.7165000438690186,1246.800048828125,347.25,,301.29998779296875,3.630000114440918
2006-06-01,586.75,254.5,392.0,483.5,,175.1999969482422,25.149999618530273,99.94999694824219,52.349998474121094,1476.0,15.140000343322754,79.9749984741211,109.9749984741211,69.5999984741211,,,,149.3000030517578,186.75,891.5,70.33999633789062,,6.447999954223633,1.9707000255584717,2.274600028991699,627.5999755859375,11.850000381469727,3.56850004196167,1229.800048828125,337.3999938964844,,304.70001220703125,3.619999885559082
2006-06-02,609.0,259.5,403.75,494.25,,185.39999389648438,25.43000030517578,101.25,52.91999816894531,1461.0,15.210000038146973,80.32499694824219,110.2249984741211,69.4000015258789,118.0,,11.34000015258789,152.3000030517578,191.5,914.0,72.33000183105469,,6.623000144958496,2.0144999027252197,2.362499952316284,635.5,12.03499984741211,3.6644999980926514,1244.9000244140625,353.1499938964844,,298.5,3.680000066757202
2006-06-05,603.25,253.0,398.5,495.5,,183.89999389648438,25.299999237060547,98.44999694824219,52.63999938964844,1474.0,15.390000343322754,80.17500305175781,109.57499694824219,70.125,118.0,,11.34000015258789,151.14999389648438,190.5,907.0,72.5999984741211,,6.4629998207092285,2.0427000522613525,2.336699962615967,643.2000122070312,12.244999885559082,3.690999984741211,1258.5,358.8999938964844,,295.79998779296875,3.5250000953674316
2006-06-06,593.5,247.75,385.0,478.25,,180.89999389648438,25.030000686645508,96.0999984741211,51.880001068115234,1460.0,15.09000015258789,80.2249984741211,109.8499984741211,70.30000305175781,117.5,,11.25,150.9499969482422,186.5,903.5,72.5,,6.385000228881836,2.04259991645813,2.346400022506714,629.4000244140625,11.805000305175781,3.5845000743865967,1235.9000244140625,345.8500061035156,,290.3999938964844,3.515000104904175
2006-06-07,597.0,251.0,387.75,487.0,,182.10000610351562,24.950000762939453,96.0,52.119998931884766,1473.0,15.220000267028809,80.3499984741211,109.4000015258789,71.42500305175781,117.0,,11.210000038146973,153.10000610351562,188.0,910.0,70.81999969482422,,5.973999977111816,1.9953999519348145,2.262500047683716,627.4000244140625,11.857000350952148,3.678999900817871,1231.5,338.75,,294.1000061035156,3.700000047683716
2006-06-08,587.75,245.5,383.5,484.0,,180.10000610351562,24.649999618530273,96.44999694824219,52.81999969482422,1461.0,15.029999732971191,79.875,109.5999984741211,72.30000305175781,117.0,,11.220000267028809,157.1999969482422,186.5,910.0,70.3499984741211,,6.190999984741211,1.9855999946594238,2.278700113296509,609.0999755859375,11.041999816894531,3.4519999027252197,1190.0999755859375,318.25,,297.0,3.700000047683716
2006-06-09,585.75,242.0,372.5,479.0,,176.60000610351562,24.860000610351562,95.9000015258789,52.61000061035156,1476.0,15.050000190734863,78.5250015258789,108.5999984741211,72.94999694824219,116.0,,11.239999771118164,156.25,186.5,899.0,71.62999725341797,,6.171999931335449,2.0459001064300537,2.305299997329712,608.2000122070312,11.177000045776367,3.372999906539917,1190.199951171875,321.25,,296.79998779296875,3.7249999046325684
2006-06-12,600.0,247.5,373.75,479.5,,181.1999969482422,25.299999237060547,95.6500015258789,52.70000076293945,1471.0,14.90999984741211,78.25,108.2249984741211,73.5250015258789,116.0,,11.239999771118164,157.8000030517578,194.75,905.0,70.36000061035156,,6.223999977111816,1.9912999868392944,2.2599000930786133,606.7999877929688,11.03499984741211,3.3285000324249268,1171.4000244140625,311.75,,306.79998779296875,3.799999952316284
2006-06-13,595.75,243.25,369.75,471.5,,181.39999389648438,24.969999313354492,95.30000305175781,51.75,1478.0,14.720000267028809,78.05000305175781,108.80000305175781,75.0999984741211,116.0,,11.260000228881836,153.0500030517578,195.25,883.5,68.55999755859375,,6.163000106811523,1.9315999746322632,2.1710000038146973,562.5,9.595000267028809,3.0954999923706055,1118.5,272.70001220703125,,303.29998779296875,3.9749999046325684
2006-06-14,589.5,237.0,361.25,461.0,,179.1999969482422,24.770000457763672,96.05000305175781,51.83000183105469,1498.0,14.710000038146973,78.2249984741211,109.42500305175781,74.69999694824219,116.0,,11.260000228881836,152.89999389648438,193.0,862.5,69.13999938964844,,6.590000152587891,1.9358999729156494,2.1821999549865723,562.2999877929688,9.706999778747559,3.1535000801086426,1138.9000244140625,288.6499938964844,,298.0,4.059999942779541
2006-06-15,592.5,233.0,361.5,464.0,,179.10000610351562,24.81999969482422,96.55000305175781,52.439998626708984,1527.0,15.0,80.94999694824219,112.3499984741211,75.4000015258789,116.0,,11.25,156.14999389648438,194.25,866.0,69.5,,7.206999778747559,1.936900019645691,2.201900005340576,566.5,9.949999809265137,3.309000015258789,1160.9000244140625,301.79998779296875,,298.0,3.805000066757202
2006-06-16,600.25,235.5,359.0,462.5,,180.89999389648438,24.860000610351562,95.25,52.06999969482422,1525.0,15.010000228881836,81.6500015258789,112.57499694824219,75.4749984741211,115.75,,11.260000228881836,156.39999389648438,196.5,885.0,69.87999725341797,,7.184999942779541,1.9323999881744385,2.2047998905181885,578.0,10.109999656677246,3.3864998817443848,1144.5999755859375,302.04998779296875,,298.0,3.940000057220459
2006-06-19,584.5,229.75,358.5,461.0,,177.89999389648438,24.200000762939453,94.94999694824219,50.900001525878906,1527.0,14.850000381469727,82.5250015258789,113.19999694824219,76.92500305175781,115.75,,11.260000228881836,155.89999389648438,195.75,894.0,68.9800033569336,,6.89300012588501,1.8947999477386475,2.1637001037597656,568.7999877929688,9.949000358581543,3.252500057220459,1137.800048828125,291.29998779296875,,292.5,4.079999923706055
2006-06-20,585.25,229.75,367.0,473.0,,177.3000030517578,24.280000686645508,95.44999694824219,51.099998474121094,1527.0,15.210000038146973,81.94999694824219,112.75,75.625,115.5,,11.260000228881836,156.9499969482422,196.5,914.0,68.94000244140625,,6.501999855041504,1.9074000120162964,2.166800022125244,576.9000244140625,10.25,3.2864999771118164,1168.5,300.20001220703125,,293.0,4.230000019073486
2006-06-21,586.25,232.75,372.0,482.25,,178.10000610351562,24.440000534057617,95.0999984741211,50.88999938964844,1537.0,15.739999771118164,81.75,113.19999694824219,74.5250015258789,115.75,,11.260000228881836,161.6999969482422,202.0,909.0,70.33000183105469,,6.5879998207092285,1.9371000528335571,2.2302000522613525,587.5,10.399999618530273,3.30049991607666,1193.9000244140625,310.79998779296875,,299.5,4.079999923706055
2006-06-22,583.0,230.5,365.5,479.25,,176.5,24.489999771118164,95.69999694824219,49.119998931884766,1537.0,15.75,82.625,114.8499984741211,74.875,115.9000015258789,,11.260000228881836,164.64999389648438,199.0,896.0,70.83999633789062,,6.439000129699707,1.9717999696731567,2.2751998901367188,582.2000122070312,10.194999694824219,3.2054998874664307,1176.0999755859375,310.20001220703125,,302.29998779296875,3.930000066757202
2006-06-23,580.5,228.25,363.25,480.0,,176.5,24.6200008392334,95.30000305175781,46.119998931884766,1551.0,15.449999809265137,82.875,115.1500015258789,73.2249984741211,115.25,,11.289999961853027,170.0,202.0,900.5,70.87000274658203,,6.22599983215332,1.9625999927520752,2.2946999073028564,584.7999877929688,10.270999908447266,3.3424999713897705,1166.9000244140625,306.29998779296875,,297.79998779296875,3.8299999237060547
2006-06-26,569.5,223.0,368.5,484.0,,171.89999389648438,24.440000534057617,94.5999984741211,47.7599983215332,1561.0,15.760000228881836,85.30000305175781,117.125,74.0,115.25,,11.289999961853027,163.0,203.5,890.0,71.80000305175781,,5.968999862670898,1.9788999557495117,2.3433001041412354,584.7999877929688,10.229000091552734,3.444000005722046,1181.300048828125,317.25,,300.5,3.680000066757202
2006-06-27,578.0,225.25,378.25,493.5,,173.10000610351562,25.139999389648438,95.3499984741211,47.95000076293945,1568.0,15.640000343322754,86.07499694824219,117.55000305175781,73.8499984741211,115.25,,11.279999732971191,166.39999389648438,210.0,873.0,71.91999816894531,,6.10699987411499,1.9586999416351318,2.328900098800659,581.5999755859375,10.1850004196167,3.2869999408721924,1188.300048828125,310.8999938964844,,297.5,3.5399999618530273
2006-06-28,578.5,226.0,372.0,490.75,,172.6999969482422,25.270000457763672,97.69999694824219,48.75,1608.0,15.670000076293945,86.25,117.19999694824219,72.0250015258789,115.25,,11.279999732971191,165.25,206.75,876.5,72.19000244140625,,5.88700008392334,1.937399983406067,2.31850004196167,578.2999877929688,10.14799976348877,3.433000087738037,1178.199951171875,309.5,,288.6000061035156,3.390000104904175
2006-06-29,581.75,228.5,374.0,496.75,,172.39999389648438,25.639999389648438,97.5,49.5,1646.0,15.630000114440918,83.8499984741211,115.0,72.0999984741211,115.25,,11.279999732971191,165.6999969482422,211.0,884.0,73.5199966430664,,6.135000228881836,1.9875999689102173,2.366499900817871,586.5,10.333000183105469,3.4230000972747803,1205.699951171875,,,287.5,3.369999885559082
2006-06-30,594.75,235.5,371.5,499.75,,174.60000610351562,26.360000610351562,99.5,49.75,1646.0,15.789999961853027,84.55000305175781,115.19999694824219,72.55000305175781,116.0,,11.149999618530273,165.0500030517578,212.75,920.0,73.9800033569336,,6.085000038146973,1.9642000198364258,2.3931000232696533,613.5,10.90999984741211,3.4625000953674316,1246.699951171875,,,294.5,3.4000000953674316
2006-07-03,601.5,243.25,384.25,503.0,,175.6999969482422,26.170000076293945,102.0,49.0,1674.0,16.6200008392334,86.3499984741211,116.375,72.875,116.0,,11.170000076293945,167.39999389648438,214.5,933.0,,,,,2.3845999240875244,,10.833000183105469,,1246.699951171875,,,298.0,3.2200000286102295
2006-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2200000286102295
2006-07-05,594.5,239.5,386.5,510.0,,173.39999389648438,26.31999969482422,101.8499984741211,49.20000076293945,1708.0,17.020000457763672,86.8499984741211,117.25,73.1500015258789,116.0,,11.180000305175781,173.0500030517578,217.0,918.0,75.19000244140625,,5.764999866485596,2.0625998973846436,2.4142000675201416,627.2999877929688,11.335000038146973,3.494499921798706,1253.5999755859375,,,298.3999938964844,3.109999895095825
2006-07-06,608.5,245.25,390.0,506.0,,175.1999969482422,27.1200008392334,101.30000305175781,49.150001525878906,1705.0,17.15999984741211,85.94999694824219,116.05000305175781,73.32499694824219,115.5999984741211,,11.100000381469727,170.6999969482422,219.25,923.0,75.13999938964844,,5.664000034332275,2.0615999698638916,2.4054999351501465,634.0999755859375,11.506999969482422,3.7144999504089355,1249.5999755859375,,,303.79998779296875,3.299999952316284
2006-07-07,602.0,241.0,381.5,499.0,,172.89999389648438,27.100000381469727,98.4000015258789,47.5,1724.0,16.8700008392334,85.32499694824219,115.9000015258789,71.25,114.0,,11.050000190734863,166.9499969482422,217.0,925.0,74.08999633789062,,5.5229997634887695,2.0104000568389893,2.3875999450683594,632.7999877929688,11.324999809265137,3.6424999237060547,1243.699951171875,,,300.20001220703125,3.3499999046325684
2006-07-10,603.0,247.75,382.5,501.0,,173.39999389648438,27.299999237060547,99.0999984741211,50.4900016784668,1729.0,16.459999084472656,84.19999694824219,114.125,70.5999984741211,113.25,,11.0,156.9499969482422,229.25,925.0,73.61000061035156,,5.607999801635742,1.9644999504089355,2.3048999309539795,624.0999755859375,11.029999732971191,3.677000045776367,1230.699951171875,,,301.0,3.6050000190734863
2006-07-11,607.0,253.75,398.0,517.0,,173.39999389648438,27.31999969482422,98.3499984741211,50.68000030517578,1705.0,16.56999969482422,84.05000305175781,113.6500015258789,70.82499694824219,113.25,,11.0,158.0,231.5,926.0,74.16000366210938,,5.632999897003174,2.0106000900268555,2.3122000694274902,641.2000122070312,11.470000267028809,3.7225000858306885,1254.0,,,300.79998779296875,3.490000009536743
2006-07-12,603.0,259.25,390.0,509.0,,173.5,27.049999237060547,98.55000305175781,51.88999938964844,1692.0,16.270000457763672,83.9000015258789,113.7249984741211,70.57499694824219,113.75,,11.010000228881836,160.75,225.0,926.0,74.94999694824219,,5.7820000648498535,2.018399953842163,2.367500066757202,649.4000244140625,11.475000381469727,3.7750000953674316,1255.5999755859375,,,298.3999938964844,3.1500000953674316
2006-07-13,597.5,252.5,376.0,485.0,,171.0,27.1200008392334,99.3499984741211,51.150001525878906,1691.0,16.420000076293945,84.5999984741211,114.6500015258789,70.82499694824219,113.5250015258789,,11.010000228881836,156.3000030517578,228.0,918.0,76.69999694824219,,6.129000186920166,2.079900026321411,2.3856000900268555,652.9000244140625,11.404999732971191,3.7915000915527344,1264.0,,,287.1000061035156,3.1500000953674316
2006-07-14,602.0,253.5,366.0,487.0,,171.3000030517578,27.3700008392334,97.0,50.369998931884766,1703.0,15.970000267028809,84.0,114.2249984741211,70.125,113.5250015258789,,10.979999542236328,158.64999389648438,227.0,935.0,77.02999877929688,,6.3470001220703125,2.0759999752044678,2.430799961090088,666.5999755859375,11.449999809265137,3.8294999599456787,1267.5,,,285.0,3.049999952316284
2006-07-17,590.0,251.75,393.0,490.75,,168.89999389648438,26.780000686645508,95.75,50.95000076293945,1558.0,15.699999809265137,82.92500305175781,113.3499984741211,70.2249984741211,113.5,,10.989999771118164,156.1999969482422,197.5,930.0,75.30000305175781,,5.7829999923706055,2.019399881362915,2.3989999294281006,650.5999755859375,11.010000228881836,3.7144999504089355,1250.0,,,280.3999938964844,3.0
2006-07-18,589.0,246.5,398.0,490.25,,169.89999389648438,26.350000381469727,96.0999984741211,52.400001525878906,1497.0,15.670000076293945,82.69999694824219,113.55000305175781,68.19999694824219,113.2249984741211,,10.949999809265137,153.3000030517578,199.75,926.0,73.54000091552734,,5.554999828338623,1.9833999872207642,2.3668999671936035,628.2999877929688,10.454999923706055,3.680500030517578,1234.5999755859375,,,281.20001220703125,2.9600000381469727
2006-07-19,585.75,244.75,393.0,487.0,,168.8000030517578,26.100000381469727,95.9000015258789,52.900001525878906,1503.0,15.359999656677246,84.4000015258789,115.7249984741211,67.80000305175781,113.25,,10.960000038146973,156.85000610351562,193.5,930.0,72.66000366210938,,5.861999988555908,1.9651000499725342,2.33270001411438,641.5999755859375,11.055000305175781,3.678499937057495,1237.5,,,278.8999938964844,2.9200000762939453
2006-07-20,584.25,242.5,406.5,502.5,,167.6999969482422,26.40999984741211,95.80000305175781,52.25,1514.0,15.3100004196167,83.8499984741211,115.2750015258789,67.4000015258789,113.25,,10.949999809265137,157.64999389648438,193.25,925.0,73.08000183105469,,6.091000080108643,1.934000015258789,2.358599901199341,631.7000122070312,11.005000114440918,3.484999895095825,1226.300048828125,,,280.0,2.880000114440918
2006-07-21,577.0,237.25,407.25,506.0,,166.5,26.170000076293945,95.5999984741211,53.599998474121094,1502.0,15.359999656677246,84.2750015258789,115.625,67.375,113.25,,10.930000305175781,156.89999389648438,189.75,945.0,74.43000030517578,,6.138999938964844,1.9579999446868896,2.4245998859405518,619.5999755859375,10.78499984741211,3.4165000915527344,1220.5,,,278.29998779296875,2.799999952316284
2006-07-24,583.25,239.0,400.5,499.25,,167.89999389648438,26.299999237060547,94.05000305175781,54.150001525878906,1483.0,15.579999923706055,82.67500305175781,113.3499984741211,67.69999694824219,113.6500015258789,,10.949999809265137,166.89999389648438,192.25,941.5,75.05000305175781,,6.605000019073486,1.9699000120162964,2.419300079345703,612.7000122070312,10.869999885559082,3.4835000038146973,1209.300048828125,,,273.8999938964844,2.799999952316284
2006-07-25,585.25,239.5,393.25,489.5,,168.89999389648438,26.280000686645508,95.0999984741211,53.400001525878906,1484.0,15.3100004196167,82.5,113.375,66.92500305175781,113.4000015258789,,10.9399995803833,169.1999969482422,195.0,938.0,73.75,,6.408999919891357,1.9438999891281128,2.390000104904175,617.5999755859375,10.895000457763672,3.5385000705718994,1229.5,,,272.70001220703125,2.6080000400543213
2006-07-26,581.75,236.0,382.0,482.0,,167.8000030517578,26.079999923706055,95.5,53.25,1479.0,15.050000190734863,84.2750015258789,114.5250015258789,67.0999984741211,113.4000015258789,,10.949999809265137,168.75,195.5,916.5,73.94000244140625,,6.88700008392334,1.9598000049591064,2.375,621.5999755859375,11.029999732971191,3.484499931335449,1234.4000244140625,,,274.1000061035156,2.624000072479248
2006-07-27,574.0,237.75,387.75,485.5,,165.1999969482422,25.8700008392334,96.80000305175781,53.599998474121094,1489.0,14.770000457763672,83.4749984741211,114.19999694824219,67.7750015258789,113.4000015258789,,10.949999809265137,167.75,197.75,919.5,74.54000091552734,,7.041999816894531,1.979599952697754,2.3529000282287598,632.4000244140625,11.34000015258789,3.5185000896453857,1242.0,,,275.1000061035156,2.509999990463257
2006-07-28,576.5,237.25,388.5,484.0,,163.8000030517578,26.389999389648438,99.4000015258789,53.70000076293945,1492.0,14.760000228881836,83.3499984741211,114.1500015258789,68.6500015258789,113.0999984741211,,10.949999809265137,169.35000610351562,195.5,918.0,73.23999786376953,,7.184000015258789,1.9412000179290771,2.3380000591278076,634.7999877929688,11.319999694824219,3.5840001106262207,,,,272.29998779296875,2.5299999713897705
2006-07-31,579.5,239.0,397.5,492.75,,162.60000610351562,26.719999313354492,99.3499984741211,53.45000076293945,1486.0,14.90999984741211,83.7249984741211,114.32499694824219,68.55000305175781,113.0999984741211,,10.960000038146973,169.25,189.5,921.0,74.4000015258789,,8.211000442504883,1.967900037765503,2.349600076675415,634.2000122070312,11.324999809265137,3.609999895095825,,,,273.0,2.559000015258789
2006-08-01,573.5,240.5,392.5,482.0,,161.10000610351562,26.530000686645508,98.30000305175781,54.72999954223633,1487.0,14.899999618530273,83.75,114.42500305175781,68.5999984741211,,,,175.5,188.5,917.0,74.91000366210938,,7.573999881744385,2.080399990081787,2.3724000453948975,646.2999877929688,11.694999694824219,3.632999897003174,,,,268.1000061035156,2.450000047683716
2006-08-02,581.75,247.25,401.5,485.25,,162.5,26.81999969482422,103.69999694824219,54.83000183105469,1487.0,14.529999732971191,82.92500305175781,113.17500305175781,69.375,,,,172.85000610351562,190.5,920.5,75.80999755859375,,7.798999786376953,2.1294000148773193,2.412400007247925,651.5999755859375,12.20300006866455,3.628499984741211,,,,270.5,2.4800000190734863
2006-08-03,576.0,245.0,395.25,484.5,,162.39999389648438,26.549999237060547,105.8499984741211,55.22999954223633,1523.0,14.279999732971191,82.875,113.82499694824219,69.0,,,,168.5500030517578,188.0,918.0,75.45999908447266,,7.291999816894531,2.1135001182556152,2.3654000759124756,644.9000244140625,12.045000076293945,3.5295000076293945,,,,274.79998779296875,2.549999952316284
2006-08-04,577.5,245.0,396.0,486.0,,163.1999969482422,26.40999984741211,105.44999694824219,54.47999954223633,1504.0,14.40999984741211,84.82499694824219,115.125,69.9749984741211,123.5,,10.960000038146973,170.0500030517578,184.5,916.5,74.76000213623047,,7.245999813079834,2.089600086212158,2.320499897003174,644.0,12.4399995803833,3.6624999046325684,,,,276.8999938964844,2.559999942779541
2006-08-07,563.25,239.75,393.0,484.5,,158.89999389648438,26.15999984741211,107.1500015258789,54.79999923706055,1522.0,14.270000457763672,85.42500305175781,116.0,71.42500305175781,126.0,,10.970000267028809,171.5500030517578,181.0,911.0,76.9800033569336,,6.9070000648498535,2.1435000896453857,2.319999933242798,647.7999877929688,12.222999572753906,3.625499963760376,,325.5,,278.0,2.5899999141693115
2006-08-08,557.5,235.75,384.0,469.75,,157.89999389648438,26.040000915527344,107.0999984741211,54.75,1537.0,13.989999771118164,85.3499984741211,116.125,71.42500305175781,125.75,,10.960000038146973,170.35000610351562,181.5,925.0,76.30999755859375,,7.1579999923706055,2.1164000034332275,2.2720000743865967,645.7000122070312,12.220000267028809,3.621000051498413,,,,272.1000061035156,2.509999990463257
2006-08-09,562.0,239.75,388.0,471.5,,158.60000610351562,26.350000381469727,107.6500015258789,54.779998779296875,1555.0,14.039999961853027,86.30000305175781,116.07499694824219,70.75,125.0,,10.949999809265137,172.25,182.0,971.0,76.3499984741211,,7.651000022888184,2.106300115585327,2.198699951171875,650.5,12.529999732971191,3.74399995803833,,,,264.3999938964844,2.5199999809265137
2006-08-10,557.0,238.75,386.5,469.25,,157.89999389648438,26.100000381469727,105.55000305175781,55.08000183105469,1557.0,13.890000343322754,88.4749984741211,117.4000015258789,71.5250015258789,124.5,,10.9399995803833,173.1999969482422,180.75,961.5,74.0,,7.5289998054504395,2.0250000953674316,2.0678000450134277,634.9000244140625,12.069999694824219,3.6644999980926514,,,,264.5,2.4800000190734863
2006-08-11,551.0,224.75,373.75,454.25,,159.3000030517578,25.43000030517578,104.30000305175781,53.7400016784668,1559.0,13.359999656677246,88.80000305175781,117.3499984741211,71.82499694824219,123.0,,10.989999771118164,173.35000610351562,177.5,961.5,74.3499984741211,,7.269000053405762,2.040600061416626,2.1324000358581543,633.5,11.852999687194824,3.513000011444092,,,,265.0,2.555000066757202
2006-08-14,549.75,222.0,374.0,444.0,,158.6999969482422,24.950000762939453,100.75,52.709999084472656,1520.0,12.5,88.32499694824219,116.05000305175781,71.75,122.75,,11.0,172.9499969482422,174.5,970.0,73.52999877929688,,6.913000106811523,2.014699935913086,2.049799919128418,628.5,12.128000259399414,3.566999912261963,,,,265.8999938964844,2.5399999618530273
2006-08-15,556.5,222.0,376.75,449.75,,159.89999389648438,25.3799991607666,102.8499984741211,53.349998474121094,1524.0,12.789999961853027,87.75,115.625,63.150001525878906,122.75,,11.0,172.5,175.0,987.0,73.05000305175781,,6.861000061035156,2.0234999656677246,2.069200038909912,622.5,12.055999755859375,3.557499885559082,,,,265.79998779296875,2.5390000343322754
2006-08-16,552.25,221.5,371.5,452.25,,159.1999969482422,25.149999618530273,104.6500015258789,53.20000076293945,1541.0,12.649999618530273,87.92500305175781,115.67500305175781,64.7750015258789,122.5,,11.020000457763672,177.60000610351562,177.5,986.0,71.88999938964844,,6.765999794006348,2.016900062561035,2.0257999897003174,628.7000122070312,12.258999824523926,3.494999885559082,,,,267.0,2.5199999809265137
2006-08-17,551.5,219.0,363.5,446.75,,160.5,24.860000610351562,103.55000305175781,52.79999923706055,1500.0,12.199999809265137,87.0999984741211,115.57499694824219,65.7249984741211,122.5,,11.029999732971191,183.85000610351562,176.75,972.0,70.05999755859375,,6.689000129699707,1.965000033378601,1.965000033378601,615.4000244140625,11.972999572753906,3.382999897003174,,,,277.0,2.4079999923706055
2006-08-18,547.0,219.75,364.5,454.25,,159.3000030517578,24.920000076293945,103.25,52.400001525878906,1481.0,12.180000305175781,87.17500305175781,115.32499694824219,66.32499694824219,122.0,,11.050000190734863,180.9499969482422,175.25,983.0,71.13999938964844,,6.730999946594238,1.9895000457763672,2.005199909210205,612.0999755859375,12.010000228881836,3.450000047683716,,,,275.0,2.424999952316284
2006-08-21,548.25,221.0,365.75,453.75,,159.3000030517578,25.170000076293945,107.0,52.11000061035156,1483.0,12.140000343322754,87.5250015258789,116.375,67.05000305175781,121.5,,11.069999694824219,185.35000610351562,175.75,955.0,72.44999694824219,,6.624000072479248,2.0327000617980957,1.9782999753952026,625.7000122070312,12.324999809265137,3.5225000381469727,,,,282.3999938964844,2.424999952316284
2006-08-22,549.25,219.5,359.75,446.5,,158.3000030517578,25.479999542236328,108.19999694824219,53.25,1460.0,12.0600004196167,87.05000305175781,115.9749984741211,67.0,121.5,,10.979999542236328,181.10000610351562,174.5,905.0,72.62999725341797,,7.007999897003174,2.036600112915039,1.9807000160217285,624.5999755859375,12.244999885559082,3.498500108718872,,,,281.29998779296875,2.3499999046325684
2006-08-23,552.25,223.5,366.0,453.75,,159.6999969482422,25.520000457763672,107.3499984741211,53.04999923706055,1470.0,12.40999984741211,87.19999694824219,115.9000015258789,66.17500305175781,122.0,,11.050000190734863,181.5,175.25,915.0,71.76000213623047,,6.875,2.0025999546051025,1.8854999542236328,623.7000122070312,12.498000144958496,3.4730000495910645,,,,276.5,2.312999963760376
2006-08-24,551.5,227.5,375.5,462.0,,161.8000030517578,24.979999542236328,107.05000305175781,53.099998474121094,1464.0,12.300000190734863,88.125,116.25,66.42500305175781,122.0,,11.0600004196167,183.5,176.5,897.0,72.36000061035156,,7.078999996185303,2.029400110244751,1.86080002784729,619.5,12.29699993133545,3.440000057220459,,,,278.0,2.299999952316284
2006-08-25,543.0,225.0,378.5,459.25,,159.5,24.950000762939453,106.19999694824219,53.5,1446.0,12.300000190734863,88.6500015258789,116.5250015258789,65.0250015258789,120.5,,11.050000190734863,183.25,175.5,899.0,72.51000213623047,,7.1570000648498535,2.0297999382019043,1.9057999849319458,622.0,12.359000205993652,3.4549999237060547,,325.5,,285.79998779296875,2.2850000858306885
2006-08-28,537.75,224.5,384.75,462.0,,158.89999389648438,24.540000915527344,103.19999694824219,53.18000030517578,1393.0,12.130000114440918,89.32499694824219,117.0250015258789,65.4000015258789,120.5,,11.050000190734863,184.5500030517578,175.75,902.5,70.61000061035156,,6.4720001220703125,1.96589994430542,1.8282999992370605,615.2999877929688,12.013999938964844,3.4839999675750732,,,,286.20001220703125,2.2829999923706055
